Latitude,Longitude,ArchiveYear,Started,AcresBurned,Counties,WildfireOccurred,Region,Date
40.33682,-121.93908,2018,2018-07-09 18:30:00+00:00,856,Tehama,1,Northern California,7/9/2018
39.66492,-121.51772,2018,2018-07-10 12:42:00+00:00,11,Butte,1,Northern California,7/10/2018
37.22545,-121.79189,2018,2018-07-10 15:08:00+00:00,70,Santa Clara,1,Western California,7/10/2018
37.163594,-121.702547,2018,2018-07-10 16:45:00+00:00,51,Santa Clara,1,Western California,7/10/2018
37.22791,-119.50461,2018,2018-07-10 17:31:00+00:00,12,Madera,1,Central California,7/10/2018
36.65351,-121.0454,2018,2018-07-11 16:40:00+00:00,278,San Benito,1,Western California,7/11/2018
36.59036,-120.82355,2018,2018-07-12 12:57:00+00:00,116,San Benito,1,Western California,7/12/2018
39.77124,-121.76859,2018,2018-07-12 22:45:00+00:00,962,Butte,1,Northern California,7/12/2018
34.171786,-117.35606,2018,2018-07-13 14:32:00+00:00,12,San Bernardino,1,Southern California,7/13/2018
37.6549,-119.88581,2018,2018-07-13 21:36:00+00:00,96901,Mariposa,1,Central California,7/13/2018
41.29363,-120.11461,2018,2018-07-13 22:03:00+00:00,2100,Modoc,1,Northern California,7/13/2018
39.99309,-120.02137,2018,2018-07-14 15:00:00+00:00,14,Lassen,1,Northern California,7/14/2018
40.00293,-122.44008,2018,2018-07-14 20:40:00+00:00,33,Tehama,1,Northern California,7/14/2018
41.50105,-120.61108,2018,2018-07-14 20:46:00+00:00,52,Modoc,1,Northern California,7/14/2018
41.70877,-122.47293,2018,2018-07-15 09:58:00+00:00,224,Siskiyou,1,Northern California,7/15/2018
40.95234,-121.21597,2018,2018-07-15 11:55:00+00:00,56,Lassen,1,Northern California,7/15/2018
41.34453,-123.85404,2018,2018-07-15 16:14:00+00:00,16,Humboldt,1,Northern California,7/15/2018
41.08583,-121.05722,2018,2018-07-15 16:45:00+00:00,32,Lassen,1,Northern California,7/15/2018
40.27754,-122.11375,2018,2018-07-15 17:15:00+00:00,50,Tehama,1,Northern California,7/15/2018
40.94666,-121.27049,2018,2018-07-15 18:54:00+00:00,89,Lassen,1,Northern California,7/15/2018
35.70086,-120.97339,2018,2018-07-17 11:13:00+00:00,14,San Luis Obispo,1,Southern California,7/17/2018
32.557566,-116.8663,2018,2018-07-17 14:05:00+00:00,28,San Diego,1,Southern California,7/17/2018
41.632373,-122.37985,2018,2018-07-17 19:03:00+00:00,10,Siskiyou,1,Northern California,7/17/2018
34.54305556,-120.3180556,2018,2018-07-18 11:55:00+00:00,77,Santa Barbara,1,Southern California,7/18/2018
38.59694444,-121.9938889,2018,2018-07-18 14:24:00+00:00,822,Yolo,1,Central California,7/18/2018
39.57202,-121.43131,2018,2018-07-19 12:00:00+00:00,43,Butte,1,Northern California,7/19/2018
37.28365,-119.97546,2018,2018-07-19 13:07:00+00:00,40,Mariposa,1,Central California,7/19/2018
36.42638,-118.70443,2018,2018-07-19 16:25:00+00:00,34,Tulare,1,Central California,7/19/2018
33.836101,-117.607577,2018,2018-07-19 17:22:00+00:00,282,Riverside,1,Southern California,7/19/2018
33.04898,-116.78928,2018,2018-07-20 13:07:00+00:00,13,San Diego,1,Southern California,7/20/2018
40.741186,-122.649626,2018,2018-07-20 13:26:00+00:00,63,Shasta,1,Northern California,7/20/2018
34.62412,-120.22298,2018,2018-07-20 14:23:00+00:00,110,Santa Barbara,1,Southern California,7/20/2018
38.91152,-122.86854,2018,2018-07-21 14:40:00+00:00,50,Lake,1,Northern California,7/21/2018
35.64917,-120.71907,2018,2018-07-21 15:01:00+00:00,37,San Luis Obispo,1,Southern California,7/21/2018
35.68539,-120.95157,2018,2018-07-21 15:50:00+00:00,30,San Luis Obispo,1,Southern California,7/21/2018
39.279833,-123.258319,2018,2018-07-21 16:22:00+00:00,67,Mendocino,1,Northern California,7/21/2018
37.449425,-121.88807,2018,2018-07-22 13:06:00+00:00,320,Santa Clara,1,Western California,7/22/2018
34.38039,-118.60441,2018,2018-07-23 12:55:00+00:00,128,Los Angeles,1,Southern California,7/23/2018
40.65428,-122.62357,2018,2018-07-23 13:15:00+00:00,229651,Shasta,1,Northern California,7/23/2018
33.56921,-116.154398,2018,2018-07-23 14:55:00+00:00,40,Riverside,1,Southern California,7/23/2018
40.824,-121.90215,2018,2018-07-24 15:24:00+00:00,51,Shasta,1,Northern California,7/24/2018
40.34822,-120.82497,2018,2018-07-24 16:02:00+00:00,167,Lassen,1,Northern California,7/24/2018
36.796,-121.40604,2018,2018-07-25 14:11:00+00:00,39,San Benito,1,Western California,7/25/2018
37.89612,-121.85847,2018,2018-07-25 14:41:00+00:00,247,Contra Costa,1,Western California,7/25/2018
37.71173,-121.55604,2018,2018-07-25 16:05:00+00:00,34,Alameda,1,Western California,7/25/2018
37.07793,-121.600023,2018,2018-07-25 16:14:00+00:00,20,Santa Clara,1,Western California,7/25/2018
33.571763,-116.500058,2018,2018-07-26 10:12:00+00:00,205,Riverside,1,Southern California,7/26/2018
39.243283,-123.103367,2018,2018-07-27 12:05:00+00:00,410203,Colusa,1,Central California,7/27/2018
36.21634,-118.82989,2018,2018-07-27 12:14:00+00:00,100,Tulare,1,Central California,7/27/2018
39.04786,-123.11971,2018,2018-07-27 13:01:00+00:00,48920,Colusa,1,Central California,7/27/2018
33.07892,-116.91845,2018,2018-07-27 13:28:00+00:00,365,San Diego,1,Southern California,7/27/2018
40.633536,-120.868091,2018,2018-07-27 13:32:00+00:00,18703,Lassen,1,Northern California,7/27/2018
35.387408,-118.817934,2018,2018-07-27 16:12:00+00:00,993,Kern,1,Southern California,7/27/2018
33.41476,-117.24044,2018,2018-07-28 15:14:00+00:00,207,San Diego,1,Southern California,7/28/2018
33.85852,-117.43521,2018,2018-07-28 15:38:00+00:00,30,Riverside,1,Southern California,7/28/2018
38.51943,-122.18353,2018,2018-07-28 16:30:00+00:00,135,Napa,1,Western California,7/28/2018
40.95673,-121.6002,2018,2018-07-29 16:22:00+00:00,35,Shasta,1,Northern California,7/29/2018
40.075022,-122.864521,2018,2018-07-30 06:54:00+00:00,0,Tehama,0,Northern California,7/30/2018
37.735461,-118.970443,2018,2018-07-31 15:07:00+00:00,338,Inyo,1,Southern California,7/31/2018
39.82877,-123.08489,2018,2018-07-31 15:28:00+00:00,972,Mendocino,1,Northern California,7/31/2018
39.186144,-121.792885,2018,2018-07-31 17:34:00+00:00,1200,Sutter,1,Central California,7/31/2018
38.82426,-121.451307,2018,2018-08-01 13:11:00+00:00,700,Placer,1,Central California,8/1/2018
38.645,-120.874167,2018,2018-08-01 13:57:00+00:00,67,El Dorado,1,Central California,8/1/2018
38.82128,-121.03918,2018,2018-08-01 14:40:00+00:00,66,El Dorado,1,Central California,8/1/2018
38.8802,-123.0496,2018,2018-08-01 15:53:00+00:00,106,Mendocino,1,Northern California,8/1/2018
38.349,-119.929,2018,2018-08-01 17:48:00+00:00,36450,Tuolumne,1,Central California,8/1/2018
35.37444,-118.83556,2018,2018-08-03 14:48:00+00:00,2950,Kern,1,Southern California,8/3/2018
37.69965,-120.0545,2018,2018-08-04 13:57:00+00:00,22,Mariposa,1,Central California,8/4/2018
37.533026,-121.79733,2018,2018-08-04 17:32:00+00:00,30,Alameda,1,Western California,8/4/2018
38.08424,-120.46078,2018,2018-08-05 04:19:00+00:00,136,Calaveras,1,Central California,8/5/2018
33.05737,-116.77154,2018,2018-08-06 10:31:00+00:00,14,San Diego,1,Southern California,8/6/2018
35.847778,-120.343056,2018,2018-08-06 12:59:00+00:00,2225,Monterey,1,Western California,8/6/2018
33.69888,-117.52055,2018,2018-08-06 13:20:00+00:00,23136,Orange,1,Southern California,8/6/2018
33.759722,-117.460278,2018,2018-08-06 14:19:00+00:00,35,Riverside,1,Southern California,8/6/2018
38.061298,-120.872244,2018,2018-08-06 16:26:00+00:00,290,Calaveras,1,Central California,8/6/2018
35.97896,-119.98329,2018,2018-08-06 17:29:00+00:00,2995,Kings,1,Central California,8/6/2018
39.996944,-121.27,2018,2018-08-07 02:11:00+00:00,117,Plumas,1,Northern California,8/7/2018
32.92864,-116.46837,2018,2018-08-08 13:11:00+00:00,0,San Diego,0,Southern California,8/8/2018
36.153002,-120.794778,2018,2018-08-08 15:31:00+00:00,0,Monterey,0,Western California,8/8/2018
40.896,-122.219,2018,2018-08-09 01:55:00+00:00,46150,Shasta,1,Northern California,8/9/2018
33.076239,-116.902985,2018,2018-08-09 13:09:00+00:00,250,San Diego,1,Southern California,8/9/2018
38.27229,-122.26389,2018,2018-08-09 14:21:00+00:00,10,Napa,1,Western California,8/9/2018
40.99344,-121.52225,2018,2018-08-09 14:34:00+00:00,1900,Shasta,1,Northern California,8/9/2018
38.431278,-122.043747,2018,2018-08-10 16:57:00+00:00,2162,Solano,1,Western California,8/10/2018
36.00912,-120.82226,2018,2018-08-11 14:12:00+00:00,650,Monterey,1,Western California,8/11/2018
39.10494,-121.07039,2018,2018-08-12 14:20:00+00:00,16,Nevada,1,Northern California,8/12/2018
33.0971179,-117.0242529,2018,2018-08-13 14:58:00+00:00,100,San Diego,1,Southern California,8/13/2018
40.961074,-122.168559,2018,2018-08-14 06:24:00+00:00,0,Shasta,0,Northern California,8/14/2018
35.79012,-118.7393,2018,2018-08-15 17:14:00+00:00,668,Tulare,1,Central California,8/15/2018
41.38544,-121.04386,2018,2018-08-15 18:05:00+00:00,39387,Modoc,1,Northern California,8/15/2018
41.07944,-123.688056,2018,2018-08-16 09:18:00+00:00,3674,Humboldt,1,Northern California,8/16/2018
35.56888889,-118.8013889,2018,2018-08-16 16:06:00+00:00,114,Kern,1,Southern California,8/16/2018
35.17156,-118.51651,2018,2018-08-17 18:47:00+00:00,34,Kern,1,Southern California,8/17/2018
37.99618,-122.14097,2018,2018-08-17 19:19:00+00:00,30,Contra Costa,1,Western California,8/17/2018
35.51777778,-118.6525,2018,2018-08-18 15:17:00+00:00,367,Kern,1,Southern California,8/18/2018
40.36888889,-122.8905556,2018,2018-08-19 07:32:00+00:00,155,Shasta,1,Northern California,8/19/2018
35.11416667,-120.0922222,2018,2018-08-19 13:37:00+00:00,1014,Santa Barbara,1,Southern California,8/19/2018
33.627006,-117.171731,2018,2018-08-19 15:55:00+00:00,10,Riverside,1,Southern California,8/19/2018
35.896084,-120.155304,2018,2018-08-21 16:50:00+00:00,0,Kings,0,Central California,8/21/2018
40.070203,-121.745086,2018,2018-08-21 17:22:00+00:00,0,Tehama,0,Northern California,8/21/2018
39.993209,-120.416245,2018,2018-08-21 21:49:00+00:00,0,Plumas,0,Northern California,8/21/2018
33.946896,-117.066643,2018,2018-08-22 13:45:00+00:00,23,Riverside,1,Southern California,8/22/2018
37.197039,-120.002619,2018,2018-08-23 15:40:00+00:00,289,Madera,1,Central California,8/23/2018
33.97902,-117.20534,2018,2018-08-25 11:58:00+00:00,32,Riverside,1,Southern California,8/25/2018
37.69926,-122.02805,2018,2018-08-26 14:23:00+00:00,48,Alameda,1,Western California,8/26/2018
39.02017,-122.57496,2018,2018-08-26 18:04:00+00:00,103,Lake,1,Northern California,8/26/2018
33.640051,-117.085354,2018,2018-08-27 10:49:00+00:00,36,Riverside,1,Southern California,8/27/2018
37.179167,-119.431667,2018,2018-08-27 23:19:00+00:00,88,Madera,1,Central California,8/27/2018
35.646589,-117.167395,2018,2018-08-28 11:59:00+00:00,0,San Bernardino,0,Southern California,8/28/2018
38.8275,-122.3625,2018,2018-08-30 15:44:00+00:00,60,Lake,1,Northern California,8/30/2018
34.15475,-117.244366,2018,2018-08-31 17:58:00+00:00,125,San Bernardino,1,Southern California,8/31/2018
34.576944,-119.61416,2018,2018-09-01 14:22:00+00:00,172,Santa Barbara,1,Southern California,9/1/2018
38.981389,-122.97222,2018,2018-09-02 14:02:00+00:00,36,Lake,1,Northern California,9/2/2018
41.52123,-120.72362,2018,2018-09-02 14:53:00+00:00,15,Modoc,1,Northern California,9/2/2018
38.91842,-122.85276,2018,2018-09-03 13:58:00+00:00,24,Lake,1,Northern California,9/3/2018
39.268611,-120.658333,2018,2018-09-03 16:38:00+00:00,1120,Placer,1,Central California,9/3/2018
38.347395,-119.45186,2018,2018-09-04 14:26:00+00:00,6974,Mono,1,Central California,9/4/2018
40.678889,-122.400556,2018,2018-09-04 14:43:00+00:00,13,Shasta,1,Northern California,9/4/2018
38.94388,-120.92611,2018,2018-09-04 15:03:00+00:00,150,El Dorado,1,Central California,9/4/2018
40.616251,-123.52019,2018,2018-09-04 15:20:00+00:00,1751,Trinity,1,Northern California,9/4/2018
40.9425,-122.43,2018,2018-09-05 12:51:00+00:00,63311,Shasta,1,Northern California,9/5/2018
39.840265,-123.125921,2018,2018-09-06 00:16:00+00:00,0,Mendocino,0,Northern California,9/6/2018
37.206735,-119.576415,2018,2018-09-07 11:48:00+00:00,0,Madera,0,Central California,9/7/2018
37.83388,-120.61746,2018,2018-09-08 13:34:00+00:00,573,Tuolumne,1,Central California,9/8/2018
38.69601,-122.44468,2018,2018-09-08 14:29:00+00:00,2490,Napa,1,Western California,9/8/2018
34.2325,-117.846111,2018,2018-09-09 12:10:00+00:00,166,Los Angeles,1,Southern California,9/9/2018
38.02447,-122.727,2018,2018-09-10 19:00:00+00:00,152,Marin,1,Western California,9/10/2018
38.401439,-120.292769,2018,2018-09-11 22:12:00+00:00,0,Calaveras,0,Central California,9/11/2018
34.91482,-118.92485,2018,2018-09-12 11:25:00+00:00,200,Kern,1,Southern California,9/12/2018
36.35502,-121.1563,2018,2018-09-13 15:37:00+00:00,400,Monterey,1,Western California,9/13/2018
33.80406,-116.93188,2018,2018-09-14 19:32:00+00:00,25,Riverside,1,Southern California,9/14/2018
37.814444,-121.689278,2018,2018-09-15 05:47:00+00:00,0,Contra Costa,0,Western California,9/15/2018
35.30151,-120.64398,2018,2018-09-16 08:34:00+00:00,51,San Luis Obispo,1,Southern California,9/16/2018
41.899945,-120.048516,2018,2018-09-17 06:42:00+00:00,0,Modoc,0,Northern California,9/17/2018
41.110785,-123.787876,2018,2018-09-19 07:34:00+00:00,0,Humboldt,0,Northern California,9/19/2018
39.927587,-122.00318,2018,2018-09-19 07:49:00+00:00,0,Tehama,0,Northern California,9/19/2018
33.739286,-115.418567,2018,2018-09-19 18:00:00+00:00,0,Riverside,0,Southern California,9/19/2018
38.7448,-120.65672,2018,2018-09-20 12:39:00+00:00,12,El Dorado,1,Central California,9/20/2018
39.844646,-120.59492,2018,2018-09-21 12:12:00+00:00,0,Plumas,0,Northern California,9/21/2018
34.48229,-118.60858,2018,2018-09-22 14:30:00+00:00,3380,Los Angeles,1,Southern California,9/22/2018
40.33642,-120.93005,2018,2018-09-22 14:41:00+00:00,53,Lassen,1,Northern California,9/22/2018
37.38789,-119.68912,2018,2018-09-22 15:44:00+00:00,360,Madera,1,Central California,9/22/2018
37.33563,-121.75815,2018,2018-09-23 16:23:00+00:00,30,Santa Clara,1,Western California,9/23/2018
39.84151,-121.62168,2018,2018-09-24 00:41:00+00:00,33,Butte,1,Northern California,9/24/2018
34.24138,-117.42431,2018,2018-09-26 10:56:00+00:00,53,San Bernardino,1,Southern California,9/26/2018
33.457327,-115.358953,2018,2018-09-27 03:48:00+00:00,0,Riverside,0,Southern California,9/27/2018
40.34256,-121.43025,2018,2018-09-28 13:08:00+00:00,261,Tehama,1,Northern California,9/28/2018
40.5939,-122.17173,2018,2018-09-28 14:44:00+00:00,76,Shasta,1,Northern California,9/28/2018
40.338568,-123.130538,2018,2018-09-30 15:49:00+00:00,0,Trinity,0,Northern California,9/30/2018
34.440108,-118.7211,2018,2018-10-01 14:57:00+00:00,0,Ventura,0,Southern California,10/1/2018
35.97677,-121.24898,2018,2018-10-02 12:32:00+00:00,150,Monterey,1,Western California,10/2/2018
36.938674,-119.3127769,2018,2018-10-02 15:45:00+00:00,32,Fresno,1,Central California,10/2/2018
39.876386,-121.421874,2018,2018-10-03 05:18:00+00:00,0,Butte,0,Northern California,10/3/2018
35.774047,-115.968356,2018,2018-10-05 00:26:00+00:00,0,San Bernardino,0,Southern California,10/5/2018
40.22027778,-122.18,2018,2018-10-07 12:51:00+00:00,3889,Tehama,1,Northern California,10/7/2018
37.1769444,-121.6869444,2018,2018-10-07 12:57:00+00:00,63,Santa Clara,1,Western California,10/7/2018
39.801345,-120.784793,2018,2018-10-08 03:34:00+00:00,0,Plumas,0,Northern California,10/8/2018
34.713892,-117.226481,2018,2018-10-08 10:20:00+00:00,0,San Bernardino,0,Southern California,10/8/2018
40.572115,-121.950845,2018,2018-10-09 22:23:00+00:00,0,Shasta,0,Northern California,10/9/2018
41.94046,-122.43933,2018,2018-10-10 21:50:00+00:00,15,Siskiyou,1,Northern California,10/10/2018
41.643998,-120.648057,2018,2018-10-11 08:22:00+00:00,0,Modoc,0,Northern California,10/11/2018
38.45673,-121.94658,2018,2018-10-12 11:21:00+00:00,160,Solano,1,Western California,10/12/2018
36.18401,-120.69955,2018,2018-10-13 14:43:00+00:00,167,Monterey,1,Western California,10/13/2018
40.49618,-122.51597,2018,2018-10-14 06:45:00+00:00,12,Shasta,1,Northern California,10/14/2018
40.60866,-122.38366,2018,2018-10-14 11:33:00+00:00,38,Shasta,1,Northern California,10/14/2018
39.93427,-121.54103,2018,2018-10-15 11:57:00+00:00,10,Butte,1,Northern California,10/15/2018
38.738856,-122.41959,2018,2018-10-16 19:23:00+00:00,0,Napa,0,Western California,10/16/2018
37.356184,-121.943845,2018,2018-10-16 22:12:00+00:00,0,Santa Clara,0,Western California,10/16/2018
38.752448,-120.237495,2018,2018-10-18 04:15:00+00:00,0,El Dorado,0,Central California,10/18/2018
38.745909,-123.082428,2018,2018-10-18 18:48:00+00:00,0,Sonoma,0,Western California,10/18/2018
35.17693,-120.48861,2018,2018-10-19 14:10:00+00:00,58,San Luis Obispo,1,Southern California,10/19/2018
40.956959,-123.818979,2018,2018-10-20 04:45:00+00:00,0,Humboldt,0,Northern California,10/20/2018
37.596645,-120.738201,2018,2018-10-20 21:11:00+00:00,0,Stanislaus,0,Central California,10/20/2018
38.019946,-121.936573,2018,2018-10-21 00:02:00+00:00,0,Contra Costa,0,Western California,10/21/2018
39.36383,-120.697756,2018,2018-10-21 22:35:00+00:00,0,Nevada,0,Northern California,10/21/2018
36.045477,-120.546507,2018,2018-10-22 05:51:00+00:00,0,Monterey,0,Western California,10/22/2018
36.47766,-119.10433,2018,2018-10-24 12:18:00+00:00,120,Tulare,1,Central California,10/24/2018
33.442924,-115.067236,2018,2018-10-26 03:59:00+00:00,0,Riverside,0,Southern California,10/26/2018
33.894324,-117.355866,2018,2018-10-26 05:58:00+00:00,0,Riverside,0,Southern California,10/26/2018
39.624396,-121.762109,2018,2018-10-29 18:44:00+00:00,0,Butte,0,Northern California,10/29/2018
33.259078,-117.097373,2018,2018-10-29 19:51:00+00:00,0,San Diego,0,Southern California,10/29/2018
39.36529,-121.51707,2018,2018-10-30 14:46:00+00:00,550,Butte,1,Northern California,10/30/2018
38.40863,-120.79813,2018,2018-11-01 16:18:00+00:00,0,Amador,0,Central California,11/1/2018
37.0125,-122.046,2018,2018-11-03 21:28:00+00:00,17,Santa Cruz,1,Western California,11/3/2018
40.346652,-122.308479,2018,2018-11-05 10:17:00+00:00,60,Tehama,1,Northern California,11/5/2018
39.336021,-120.315868,2018,2018-11-06 01:17:00+00:00,0,Nevada,0,Northern California,11/6/2018
39.8134,-121.4347,2018,2018-11-08 06:33:00+00:00,153336,Butte,1,Northern California,11/8/2018
40.83116,-120.19336,2018,2018-11-08 11:25:00+00:00,88,Lassen,1,Northern California,11/8/2018
39.62194,-123.28774,2018,2018-11-08 11:58:00+00:00,35,Mendocino,1,Northern California,11/8/2018
38.21396,-121.9424,2018,2018-11-08 13:28:00+00:00,1500,Solano,1,Western California,11/8/2018
34.22685,-118.93444,2018,2018-11-08 14:03:00+00:00,4531,Ventura,1,Southern California,11/8/2018
34.235,-118.70128,2018,2018-11-08 14:24:00+00:00,96949,Los Angeles,1,Southern California,11/8/2018
41.587888,-121.795131,2018,2018-11-10 08:31:00+00:00,0,Siskiyou,0,Northern California,11/10/2018
34.26734825,-118.6438159,2018,2018-11-12 10:06:00+00:00,186,Ventura,1,Southern California,11/12/2018
40.888785,-124.001849,2018,2018-11-12 17:39:00+00:00,10,Humboldt,1,Northern California,11/12/2018
34.18075,-117.43184,2018,2018-11-13 08:19:00+00:00,147,San Bernardino,1,Southern California,11/13/2018
37.61158,-121.94182,2018,2018-11-14 14:56:00+00:00,20,Alameda,1,Western California,11/14/2018
34.30166667,-119.0991667,2018,2018-11-15 01:39:00+00:00,150,Ventura,1,Southern California,11/15/2018
37.81111,-121.7944,2018,2018-11-15 13:31:00+00:00,20,Contra Costa,1,Western California,11/15/2018
37.12857,-122.12036,2018,2018-11-16 11:01:00+00:00,10,Santa Cruz,1,Western California,11/16/2018
35.979025,-120.92815,2018,2018-11-17 04:38:00+00:00,0,Monterey,0,Western California,11/17/2018
39.376722,-123.521521,2018,2018-11-17 22:56:00+00:00,0,Mendocino,0,Northern California,11/17/2018
37.72426,-120.910999,2018,2018-11-19 14:33:00+00:00,0,Stanislaus,0,Central California,11/19/2018
35.871107,-118.082701,2018,2018-11-20 21:47:00+00:00,0,Tulare,0,Central California,11/20/2018
33.290697,-116.553763,2018,2018-11-23 10:34:00+00:00,0,San Diego,0,Southern California,11/23/2018
37.847061,-122.08684,2018,2018-11-24 09:12:00+00:00,0,Contra Costa,0,Western California,11/24/2018
40.286663,-122.396609,2018,2018-11-24 20:32:00+00:00,0,Tehama,0,Northern California,11/24/2018
36.533955,-117.322763,2018,2018-11-27 15:09:00+00:00,0,Inyo,0,Southern California,11/27/2018
39.71217,-121.77385,2018,2018-11-29 23:30:00+00:00,0,Butte,1,Northern California,11/29/2018
41.910773,-123.829222,2018,2018-11-30 11:32:00+00:00,0,Del Norte,0,Northern California,11/30/2018
40.668713,-121.626936,2018,2018-12-04 13:35:00+00:00,0,Shasta,0,Northern California,12/4/2018
38.893519,-122.681076,2018,2018-12-10 08:23:00+00:00,0,Lake,0,Northern California,12/10/2018
36.688517,-121.676948,2018,2018-12-12 00:44:00+00:00,0,Monterey,0,Western California,12/12/2018
39.063619,-122.365094,2018,2018-12-12 16:44:00+00:00,0,Colusa,0,Central California,12/12/2018
35.844317,-118.739422,2018,2018-12-12 19:21:00+00:00,0,Tulare,0,Central California,12/12/2018
41.374592,-121.80451,2018,2018-12-14 01:04:00+00:00,0,Siskiyou,0,Northern California,12/14/2018
33.857514,-115.609614,2018,2018-12-15 07:37:00+00:00,0,Riverside,0,Southern California,12/15/2018
38.32591,-121.759214,2018,2018-12-16 14:06:00+00:00,0,Solano,0,Western California,12/16/2018
36.793215,-119.875879,2018,2018-12-18 07:26:00+00:00,0,Fresno,0,Central California,12/18/2018
34.297403,-117.663813,2018,2018-12-19 10:39:00+00:00,0,Los Angeles,0,Southern California,12/19/2018
33.751681,-117.723379,2018,2018-12-22 00:47:00+00:00,0,Orange,0,Southern California,12/22/2018
40.407241,-120.659386,2018,2018-12-22 04:51:00+00:00,0,Lassen,0,Northern California,12/22/2018
33.44276,-115.670979,2018,2018-12-22 17:43:00+00:00,0,Riverside,0,Southern California,12/22/2018
37.106209,-120.29243,2018,2018-12-26 09:44:00+00:00,0,Madera,0,Central California,12/26/2018
34.122261,-118.142953,2018,2018-12-29 16:01:00+00:00,0,Los Angeles,0,Southern California,12/29/2018
34.015472,-115.440087,2018,2018-12-31 00:07:00+00:00,0,Riverside,0,Southern California,12/31/2018
40.61805556,-123.6755556,2019,2019-01-01 14:14:00+00:00,30,Humboldt,1,Northern California,1/1/2019
36.641104,-118.351739,2019,2019-01-02 00:11:00+00:00,0,Tulare,0,Central California,1/2/2019
38.81471,-120.756905,2019,2019-01-02 14:14:00+00:00,0,El Dorado,0,Central California,1/2/2019
40.847899,-121.993033,2019,2019-01-02 18:02:00+00:00,0,Shasta,0,Northern California,1/2/2019
33.43168,-115.46886,2019,2019-01-04 18:06:00+00:00,0,Riverside,0,Southern California,1/4/2019
39.032362,-121.109133,2019,2019-01-07 02:57:00+00:00,0,Nevada,0,Northern California,1/7/2019
34.466697,-116.345732,2019,2019-01-08 05:02:00+00:00,0,San Bernardino,0,Southern California,1/8/2019
36.28847,-121.814228,2019,2019-01-10 01:06:00+00:00,0,Monterey,0,Western California,1/10/2019
35.338696,-115.853548,2019,2019-01-11 02:35:00+00:00,0,San Bernardino,0,Southern California,1/11/2019
39.982476,-120.58416,2019,2019-01-11 05:14:00+00:00,0,Plumas,0,Northern California,1/11/2019
38.667664,-120.309096,2019,2019-01-11 18:08:00+00:00,0,El Dorado,0,Central California,1/11/2019
33.870123,-115.431885,2019,2019-01-12 18:37:00+00:00,0,Riverside,0,Southern California,1/12/2019
38.271754,-121.287517,2019,2019-01-13 04:54:00+00:00,0,Sacramento,0,Central California,1/13/2019
35.781187,-121.043511,2019,2019-01-18 12:36:00+00:00,0,San Luis Obispo,0,Southern California,1/18/2019
33.896345,-116.644761,2019,2019-01-19 21:46:00+00:00,0,Riverside,0,Southern California,1/19/2019
37.796902,-119.026822,2019,2019-01-20 07:44:00+00:00,0,Mono,0,Central California,1/20/2019
37.726716,-121.975927,2019,2019-01-21 14:53:00+00:00,0,Alameda,0,Western California,1/21/2019
32.733369,-116.942635,2019,2019-01-21 17:49:00+00:00,0,San Diego,0,Southern California,1/21/2019
35.165806,-117.659972,2019,2019-01-24 22:34:00+00:00,0,Kern,0,Southern California,1/24/2019
35.450481,-118.700904,2019,2019-01-26 07:29:00+00:00,0,Kern,0,Southern California,1/26/2019
37.46686,-121.90862,2019,2019-01-27 17:37:00+00:00,0,Alameda,0,Western California,1/27/2019
33.594958,-116.369833,2019,2019-01-27 21:05:00+00:00,0,Riverside,0,Southern California,1/27/2019
38.807177,-122.426958,2019,2019-01-29 02:25:00+00:00,0,Lake,0,Northern California,1/29/2019
41.606663,-120.196472,2019,2019-01-30 12:43:00+00:00,0,Modoc,0,Northern California,1/30/2019
35.232981,-120.171659,2019,2019-02-01 20:50:00+00:00,0,San Luis Obispo,0,Southern California,2/1/2019
33.262735,-116.528234,2019,2019-02-04 12:15:00+00:00,0,San Diego,0,Southern California,2/4/2019
33.005478,-116.756434,2019,2019-02-04 12:22:00+00:00,0,San Diego,0,Southern California,2/4/2019
35.352606,-118.360348,2019,2019-02-07 21:06:00+00:00,0,Kern,0,Southern California,2/7/2019
37.434443,-122.146082,2019,2019-02-08 08:00:00+00:00,0,Santa Clara,0,Western California,2/8/2019
33.652999,-116.96102,2019,2019-02-08 23:16:00+00:00,0,Riverside,0,Southern California,2/8/2019
36.873614,-121.708977,2019,2019-02-14 00:27:00+00:00,0,Monterey,0,Western California,2/14/2019
33.77624,-116.220554,2019,2019-02-15 03:39:00+00:00,0,Riverside,0,Southern California,2/15/2019
32.754203,-116.454451,2019,2019-02-15 12:09:00+00:00,0,San Diego,0,Southern California,2/15/2019
40.492594,-122.808118,2019,2019-02-15 17:54:00+00:00,0,Shasta,0,Northern California,2/15/2019
38.900509,-121.789006,2019,2019-02-17 07:45:00+00:00,0,Sutter,0,Central California,2/17/2019
33.450901,-116.805773,2019,2019-02-17 17:39:00+00:00,0,Riverside,0,Southern California,2/17/2019
35.165291,-119.599283,2019,2019-02-18 14:33:00+00:00,0,San Luis Obispo,0,Southern California,2/18/2019
33.596568,-116.173908,2019,2019-02-19 12:26:00+00:00,0,Riverside,0,Southern California,2/19/2019
37.221347,-121.62208,2019,2019-02-20 22:40:00+00:00,0,Santa Clara,0,Western California,2/20/2019
37.21443,-118.792185,2019,2019-02-22 04:46:00+00:00,0,Fresno,0,Central California,2/22/2019
34.177705,-118.062588,2019,2019-02-24 08:16:00+00:00,0,Los Angeles,0,Southern California,2/24/2019
